capacity_gib,concurrency,baseline,task_id,capacity_blocks,n_accesses,elapsed_s,global_block_hit_rate,global_p95_ttft_ms,global_throughput,migrate_ms_total,restore_ms_total,migrate_count,restore_count,fallback_count,n_tasks,task_miss_cost_ms,task_saved_prefill_ms,task_p95_ttft_ms,task_p50_ttft_ms,task_hits,task_misses,task_block_hit_rate,task_n_requests
4,4,gdsf,retail-50,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,290959.4273790717,5937346.327399835,7571.670815348625,662.1647197753191,46788,2622,0.9469338190649667,161
4,4,gdsf,retail-17,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,81779.42515164614,1731772.6036040112,1333.4965705871582,514.3057703971863,24552,1130,0.9560003115022194,125
4,4,gdsf,retail-18,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,309445.1138013974,5035851.797847077,6815.749242901802,894.859372638166,44109,2925,0.9378109452736318,156
4,4,gdsf,retail-97,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,509666.62759240717,8681644.18018423,9180.207967758179,1446.302369236946,62467,4079,0.9387040543383525,190
4,4,gdsf,retail-104,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,480620.68377807736,9431015.827877447,7687.052038498223,1195.8543118089437,68859,3808,0.9475965706579328,198
4,4,gdsf,airline-3,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,285168.56154147536,4305625.671532005,10401.582956314087,1427.1357730031013,28391,2202,0.9280227503023567,88
4,4,gdsf,retail-99,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,1957311.297321692,42346194.55675688,45839.996775612235,4253.766142763197,83939,6274,0.9304534823140789,182
4,4,gdsf,airline-5,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,490144.6478469297,8617347.52703458,7382.420361042023,1590.692639350891,63349,4130,0.9387957734999036,182
4,4,gdsf,retail-102,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,416899.4790529832,8017660.543521866,7922.032272443175,1114.618219435215,64368,3532,0.9479823269513992,206
4,4,gdsf,retail-11,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,577201.9275417551,9826772.98366651,7331.052087247372,1576.6693353652954,74160,4467,0.9431874546911366,222
4,4,gdsf,retail-29,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,1597590.254069306,25766972.627747804,14473.925530910492,3127.0439624786377,106143,6753,0.9401838860544217,234
4,4,gdsf,retail-56,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,115023.43928907067,1793986.9434097782,3353.0745645985007,494.430735707283,22828,1465,0.9396945622195694,111
4,4,gdsf,airline-35,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,38578.2986599952,283685.9025647864,2557.2730377316475,834.8707109689713,5356,707,0.8833910605310902,40
4,4,gdsf,retail-48,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,198704.91837337613,3737529.403607361,4553.279128856957,920.6775724887848,40568,2323,0.9458394534984029,160
4,4,gdsf,retail-110,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,469787.0337702334,8985390.159622766,9319.85105574131,1145.1357752084732,67026,3738,0.9471765304392064,199
4,4,gdsf,retail-15,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,293764.5778907463,5065472.624706104,7569.34326980263,1443.760670721531,42415,2812,0.9378247507020143,143
4,4,gdsf,airline-30,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,620031.7090889439,8655641.641539522,8108.059540390968,2508.3687752485275,62483,4698,0.9300695137017907,186
4,4,gdsf,retail-77,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,240098.84837083519,4270912.897877395,4827.253237366676,959.6347883343697,39813,2485,0.9412501773133481,144
4,4,gdsf,retail-59,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,82381.89969956875,1210403.0759977177,3822.0450282096863,476.21145844459534,18551,1173,0.9405293044007301,97
4,4,gdsf,airline-9,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,7274619.56443917,78444770.63129562,263288.10024261475,5963.874578475952,106745,12077,0.8983605729578698,213
4,4,gdsf,retail-53,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,200768.39915197343,4117673.1051607057,5103.09537127614,812.959298491478,39084,2079,0.9494934771518111,143
4,4,gdsf,retail-2,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,363317.4715247005,6375903.581173159,5069.789633154869,1883.9490041136742,53297,3420,0.9397006188620696,163
4,4,gdsf,retail-71,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,423088.1330240518,6915288.21907565,9599.270702339709,1123.0482403188944,54133,3385,0.9411488577488786,177
4,4,gdsf,retail-92,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,227691.5413616225,3497409.456372261,6735.188469290733,672.3886579275131,35437,2146,0.9428997152968097,146
4,4,gdsf,retail-26,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,350466.66503418237,6321533.3221349865,7373.98225069046,928.6550581455231,53895,3061,0.9462567596039048,179
4,4,gdsf,retail-39,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,280732.937742956,5660719.524772838,5815.569754689932,1096.123456954956,47408,2624,0.9475535657179405,151
4,4,gdsf,retail-93,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,1911034.798834473,32306793.41748543,28182.583011686802,1655.3542613983154,70058,4962,0.9338576379632099,184
4,4,gdsf,airline-13,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,520273.54828920215,8026827.169609256,11492.588877677917,1652.5449641048908,54562,4038,0.9310921501706485,170
4,4,gdsf,retail-49,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,430604.95028086007,6763578.322495334,7462.029542773962,2228.7043929100037,49088,3513,0.9332141974487177,152
4,4,gdsf,retail-4,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,274593.97012367845,6485811.52406428,4446.325212717056,1054.4268414378166,58140,2805,0.9539748953974896,181
4,4,gdsf,retail-70,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,214430.17357960343,2821535.300937481,8705.37613518536,652.9612094163895,29391,2173,0.9311557470536054,126
4,4,gdsf,airline-33,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,780945.7362564281,12864152.700955048,12452.51139998436,2504.4159572571516,82220,5530,0.9369800569800569,210
4,4,gdsf,retail-113,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,561461.5698512644,9981281.093910336,8274.920232594013,1322.426613420248,78422,4538,0.9452989392478303,233
4,4,gdsf,retail-16,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,484299.8039033264,7226521.01571206,9372.042268514633,1352.846346795559,55868,3968,0.933685406778528,176
4,4,gdsf,retail-58,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,1489248.3988599852,28097577.534582466,22087.20464259386,2736.567258834839,99169,6665,0.9370240187463386,230
4,4,gdsf,retail-68,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,76752.98266857862,1700370.5136533827,1284.3429893255234,480.4125428199768,25705,1189,0.9557893954041794,130
4,4,gdsf,retail-30,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,279559.81055647135,5373980.036710389,7041.901592165232,814.9549439549446,48716,2554,0.9501852935439828,171
4,4,gdsf,retail-7,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,324580.31865023077,4980158.425413072,7454.115137457848,746.995635330677,44952,3057,0.9363244391676561,164
4,4,gdsf,airline-48,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,142108.49771182984,1806084.3039527535,3588.997820392251,618.3394696563482,22662,1686,0.9307540660423854,110
4,4,gdsf,airline-22,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,79376.65413226932,1121515.8669948578,2431.1040937900543,651.3917446136475,16375,1229,0.9301863212906157,88
4,4,gdsf,airline-29,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,248865.97505304962,3017181.4405294135,5234.18091237545,1724.3157997727394,29826,2670,0.9178360413589365,119
4,4,gdsf,retail-40,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,66993.41422412544,1194110.5085741729,2009.0557038784027,436.0343813896179,16893,931,0.9477670556552962,86
4,4,gdsf,retail-65,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,572470.1475184411,7307938.56961932,14942.964740097523,1505.8633089065552,51570,4117,0.9260689209330724,158
4,4,gdsf,airline-42,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,1405328.5279534757,26423569.18830052,159280.4311811924,1475.7994506508112,24777,2241,0.9170552964690206,70
4,4,gdsf,airline-25,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,461860.4442048818,8312524.884712882,6901.821903884411,1474.8035743832588,64068,3879,0.942911386816195,201
4,4,gdsf,airline-12,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,129639.60178010166,1388198.5810110345,3187.5149980187416,687.3747706413269,19906,1762,0.9186819272660144,108
4,4,gdsf,retail-101,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,826446.5704541653,13554392.21604634,12327.688038349152,1950.7189970463514,81604,5481,0.9370614916460929,213
4,4,gdsf,retail-111,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,487258.86950828135,9665556.335719302,8026.353444904089,1093.2153090834618,70097,3805,0.9485128954561446,207
4,4,gdsf,retail-89,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,277665.07984511554,3707382.551333867,7497.458598576486,1696.9236731529236,33236,2842,0.9212262320527745,104
4,4,gdsf,retail-3,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,462222.75347821414,7667050.416260026,8355.481624603271,2047.3707094788551,57706,3887,0.9368921793060899,166
4,4,gdsf,retail-43,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,141033.3979157731,2277127.0163496956,4060.0690273568034,931.0117922723293,22448,1529,0.9362305542811862,89
4,4,gdsf,retail-23,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,787921.3110571727,14899259.060292505,11183.660387992859,1864.362746477127,94312,5542,0.9444989684940013,240
4,4,gdsf,retail-20,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,785171.9453623518,13487303.884342313,12611.826645210385,1953.1448855996132,78687,5232,0.9376541665177135,205
4,4,gdsf,airline-18,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,214085.21701395512,2229957.020651549,6959.130285307765,1919.2914962768555,18448,1824,0.9100236779794791,74
4,4,gdsf,airline-41,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,1608122.6880848408,5178537.90399991,18698.498960584402,1556.061027571559,19621,2441,0.8893572658870456,78
4,4,gdsf,retail-106,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,227004.85022738576,3659511.641169898,6055.740505456924,696.460260078311,36851,2281,0.9417101093734028,148
4,4,gdsf,retail-84,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,236966.48874506354,3185528.213005513,5984.456385485828,908.439502120018,34383,2498,0.9322686478132372,140
4,4,gdsf,retail-46,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,137446.97223510593,3152680.603945628,2027.2376127541065,607.3541939258575,40388,1786,0.9576516337079717,176
4,4,gdsf,airline-36,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,150380.38963079453,2496556.5795162693,3395.432600751519,1041.3919938728213,26258,1781,0.9364813295766611,112
4,4,gdsf,retail-105,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,660271.2627304718,12113619.156373665,8803.00372838974,1561.2070262432098,85348,5058,0.9440523859035904,229
4,4,gdsf,retail-103,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,476497.1260474995,7987948.766919784,6131.102122366428,1330.152116715908,66832,4050,0.9428627860387686,214
4,4,gdsf,airline-39,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,32629.5722508803,431448.60205613077,1385.636880993843,509.74831636995077,7382,562,0.9292547834843907,48
4,4,gdsf,airline-40,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,120989.20647986233,1675306.7715214565,3361.7672324180603,1052.6411281898618,19396,1583,0.9245435912102579,93
4,4,gdsf,retail-87,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,273640.3158996254,5031565.198772587,5838.3554220199585,729.8630625009537,45851,2638,0.9455959083503475,170
4,4,gdsf,retail-94,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,860014.233010821,12165308.313455433,17533.3933532238,1307.1277141571045,48033,4071,0.9218678028558268,154
4,4,gdsf,airline-46,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,154667.528453283,2337568.9737172797,2998.050367459655,650.652190670371,28683,2039,0.9336306230063147,135
4,4,gdsf,retail-38,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,174416.76341649145,3656395.95673047,2940.7851845026016,581.5253257751465,45284,2195,0.9537690347311443,190
4,4,gdsf,airline-49,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,43326.19598787278,347136.52883656323,1989.0887243673205,603.4445771947503,6519,792,0.8916700861715223,48
4,4,gdsf,retail-76,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,450243.06559190154,8217428.753122687,7057.247534394264,952.2124752402306,66191,3803,0.9456667714375518,209
4,4,gdsf,retail-107,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,343824.93039779365,5385692.775268108,8362.8633543849,822.95723259449,44935,2968,0.9380414587812872,166
4,4,gdsf,retail-0,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,312379.95132338256,4037402.5783045217,7658.495306968689,768.4495598077774,39953,3124,0.9274787009308912,154
4,4,gdsf,airline-37,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,95920.65487708896,1143455.169330351,3350.6909385323524,605.8436259627342,14642,1271,0.9201281970715767,81
4,4,gdsf,retail-90,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,253938.35348729044,3355150.1911217347,7982.610836625099,662.7241522073746,30368,2224,0.9317623956799215,126
4,4,gdsf,retail-98,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,452621.84760626405,7669491.593038663,9675.094285048544,1316.4572604000568,39124,2743,0.9344830057085532,126
4,4,gdsf,airline-28,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,597935.0213585421,10639571.126586758,12193.319654092193,2071.9920862466097,38349,3246,0.921961774251713,121
4,4,gdsf,retail-64,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,616260.387535207,10244452.003409155,14406.01749625057,1768.9898610115051,52868,4270,0.925268647835066,156
4,4,gdsf,retail-32,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,382547.3137581721,7866302.4919247255,5532.5562953948975,1172.754092141986,63603,3365,0.949752120415721,205
4,4,gdsf,airline-24,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,423790.11579137295,5956603.016921319,7724.089454859495,2096.703104674816,44790,3637,0.9248972680529457,142
4,4,gdsf,retail-67,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,79407.15386997908,1361563.1299419329,1942.953889258206,380.28282299637794,20258,1098,0.9485858775051508,116
4,4,gdsf,retail-44,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,289010.26730053127,4978584.549495019,5575.606897473335,769.2772150039673,47457,2679,0.9465653422690282,178
4,4,gdsf,retail-100,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,738815.6670909375,12711363.775135018,10186.386972665787,2328.7993371486664,80944,5017,0.9416363234490059,204
4,4,gdsf,retail-22,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,111052.20207571983,1983317.3944605514,2823.0453729629517,579.7535479068756,27309,1579,0.9453406258654112,132
4,4,gdsf,retail-25,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,83211.74347121269,1735492.4746518955,1868.8214868307114,557.4990212917328,22397,1065,0.9546074503452391,106
4,4,gdsf,airline-45,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,151471.6403912753,1861284.3054998666,3323.748178780079,1092.2598503530025,23946,2078,0.9201506301875192,110
4,4,gdsf,retail-57,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,64596.17242962122,1708978.979198262,964.82352912426,362.0806932449341,26985,1008,0.9639909977494373,148
4,4,gdsf,airline-27,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,344360.6188138947,4104704.0858035907,7237.429540604353,1849.0467481315136,34734,3274,0.9138602399494843,123
4,4,gdsf,airline-16,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,147137.74455990642,2180101.985364221,4247.8461265563965,882.3710381984711,23219,1794,0.9282772958061808,102
4,4,gdsf,airline-6,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,1194403.8390740752,22947498.144588433,23551.762253046036,1973.9138334989548,70260,6239,0.9184433783448149,170
4,4,gdsf,retail-60,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,138328.37032806128,2461105.504853651,5069.362074136734,635.8083058148623,25775,1543,0.9435170949557069,121
4,4,gdsf,retail-33,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,169064.0156250447,3447154.9071045592,4179.101653397083,896.8040719628334,36118,1856,0.9511244535734976,140
4,4,gdsf,retail-61,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,109799.92916807532,1961363.9786662534,7037.718199193478,452.5475353002548,21255,1164,0.9480797537802756,97
4,4,gdsf,retail-14,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,298363.2310703397,6140768.824508414,3914.6230816841125,1235.6055602431297,56792,3059,0.9488897428614392,191
4,4,gdsf,retail-62,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,825116.013256833,12230905.674413778,14492.88659542799,1283.5409510880709,56593,4177,0.9312654270199111,175
4,4,gdsf,retail-8,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,345551.89338792115,5381657.554373145,7215.315997600555,1139.8985609412193,45376,3152,0.9350478074513683,155
4,4,gdsf,retail-82,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,280665.8185366541,5297024.635732174,5632.451057434082,778.781957924366,46746,2731,0.9448026355680417,165
4,4,gdsf,retail-79,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,364755.97700383514,5222442.718194798,8240.594319999218,1113.9912251383066,44604,3162,0.9338022861449566,159
4,4,gdsf,retail-51,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,130629.87968698144,2890895.55041492,1610.9764352440834,610.3205233812332,39062,1816,0.9555751259846372,176
4,4,gdsf,retail-96,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,1297654.4482475147,18355804.11268864,28308.9816570282,2267.1296447515488,44524,4030,0.9169996292787412,128
4,4,gdsf,airline-1,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,217217.71614346653,3935435.8945796266,4561.77431344986,851.1161003261805,38105,2287,0.9433798772034067,155
4,4,gdsf,retail-108,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,559481.1913697049,8827911.787627265,11298.811106011271,1759.318420663476,58754,4041,0.93564774265467,168
4,4,gdsf,retail-73,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,103938.19351308048,1642236.99635081,2887.8022134304047,591.7407106608152,23903,1487,0.9414336352894841,122
4,4,gdsf,airline-10,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,2421518.334561959,17874887.719619088,24340.81846382469,2248.6766427755356,50956,4622,0.9168375976105654,139
4,4,gdsf,airline-38,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,202861.11267842352,2895689.986284822,9774.229489266872,1132.9786479473114,19010,1405,0.9311780553514573,75
4,4,gdsf,retail-109,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,199400.80456901342,3718810.1349519566,3931.4235765486956,682.7143365517259,40997,2210,0.9488508806443401,171
4,4,gdsf,retail-91,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,368187.578542158,5969281.2208440155,7334.904134273529,1031.6017866134644,49323,3050,0.9417638859717794,166
4,4,gdsf,airline-47,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,59834.80945788324,416009.591544047,2977.896101772785,740.4670417308807,7418,1017,0.8794309425014819,51
4,4,gdsf,retail-37,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,195470.3668123111,3423662.7447810024,5100.316971540451,595.6808924674988,39264,2186,0.9472617611580217,168
4,4,gdsf,retail-81,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,260097.85186778754,4573943.571344949,5822.7784633636475,1113.041203469038,38216,2449,0.939776220336899,131
4,4,gdsf,retail-35,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,516524.9216379598,7969577.027696185,10939.377143979073,1243.1168928742409,55406,3904,0.9341763614904738,173
4,4,gdsf,retail-74,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,599709.6800440922,11196894.847206771,10618.07006597519,1763.7853883206844,73187,4441,0.9427912608852476,198
4,4,gdsf,retail-31,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,309555.9593588114,6031326.846550219,5014.4005082547665,885.8812674880028,56920,3010,0.9497747371933923,200
4,4,gdsf,airline-7,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,796318.9537813887,11033960.921922699,15633.096061646938,1283.9912101626396,68806,5502,0.9259568283361146,200
4,4,gdsf,airline-23,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,695100.1568958163,11083507.91911874,9602.032857015729,2301.3761127367616,75490,5291,0.9345019249576014,209
4,4,gdsf,retail-54,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,280426.5179755166,4799394.364872947,6387.315332889557,786.982599645853,45552,2588,0.9462401329455754,168
4,4,gdsf,airline-31,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,315604.8014201224,4175720.6046925858,6392.108827829361,1689.384862780571,36518,3163,0.9202893072251204,134
4,4,gdsf,retail-36,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,308765.2168041095,5449865.754536353,7259.242311120033,593.8288569450378,51898,2820,0.9484630286194671,198
4,4,gdsf,retail-47,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,210641.37109555304,4906157.543368638,2792.770229279995,694.6926563978195,54244,2373,0.9580867937192009,209
4,4,gdsf,retail-24,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,152788.48553728312,1953736.291383393,5072.492025792599,615.5624240636826,21984,1712,0.9277515192437542,108
4,4,gdsf,retail-13,4681,8262330,30.85,0.9378333956644191,8896.788470447063,35.749938517098784,0.0,0.0,0,0,0,165,378768.5583876446,7733334.396474995,5946.816768497229,1362.2640073299408,65017,3418,0.9500547965222473,208
